state,county,state_house_blue_perc,density_km,days_counted,case_count_28_days,death_count_28_days,confirmed_infection(%_of_pop),death_perc(%_of_case),avg_daily_case_increase(%_of_pop),case_count_28_days(%_of_pop),death_count_28_days(%_of_case),years_of_potential_life_lost_rate,percent_fair_or_poor_health,percent_low_birthweight,percent_smokers,percent_adults_with_obesity,food_environment_index,percent_physically_inactive,percent_with_access_to_exercise_opportunities,percent_excessive_drinking,percent_driving_deaths_with_alcohol_involvement,chlamydia_rate,teen_birth_rate,percent_uninsured,primary_care_physicians_rate,dentist_rate,mental_health_provider_rate,preventable_hospitalization_rate,percent_with_annual_mammogram,percent_vaccinated,high_school_graduation_rate,percent_some_college,labor_force,percent_unemployed,percent_children_in_poverty,80th_percentile_income,20th_percentile_income,percent_single_parent_households,social_association_rate,injury_death_rate,average_daily_pm2_5,presence_of_water_violation,percent_severe_housing_problems,severe_housing_cost_burden,overcrowding,inadequate_facilities,percent_drive_alone_to_work,percent_long_commute_drives_alone,life_expectancy,age_adjusted_death_rate,percent_frequent_physical_distress,percent_frequent_mental_distress,percent_adults_with_diabetes,percent_food_insecure,percent_limited_access_to_healthy_foods,percent_insufficient_sleep,percent_uninsured_2,percent_uninsured_3,other_primary_care_provider_rate,median_household_income,household_income_white,segregation_index_2,average_traffic_volume_per_meter_of_major_roadways,percent_homeowners,percent_severe_housing_cost_burden,percent_less_than_18_years_of_age,percent_65_and_over,percent_black,percent_american_indian_alaska_native,percent_asian,percent_native_hawaiian_other_pacific_islander,percent_hispanic,percent_non_hispanic_white,percent_not_proficient_in_english,percent_female,percent_rural
Georgia,Paulding,37.5,178.106,53,176,8,0.1526243093922652,4.524886877828054,0.0028797039507974568,0.12154696132596686,4.545454545454546,6375.0201892,15.339575775,7.4001365653999995,15.505948313,34.0,8.2,27.1,79.662600826,19.725353841,13.953488372,327.4,14.377118968,12.848203260999998,15.67939,15.84941,49.376999999999995,6370.0,40.0,46.0,86.345200541,65.994096758,83868.0,3.4423141126999997,11.7,117280.0,33521.0,27.320202213,4.1393583994,58.036818147,10.7,f,14.425672298,12.449392713,1.8694391682,0.5998200539999999,84.204620462,60.7,78.92558192,329.58112267,9.8808422688,11.315321689000001,12.2,9.9,7.4363378954999995,36.214164392,15.519562807,6.7909962073,39.62352,73309.0,68020.0,23.498215305,72.347517381,76.376720304,11.665371162000001,26.117383140999998,10.603252786,20.006217844000002,0.422447636,1.2240618370999998,0.0896101046,6.7006412914,69.82577845,0.6542716256000001,51.319767866999996,20.052837187999998
Georgia,Peach,37.5,70.645,50,56,2,0.2244587647527333,3.225806451612903,0.004489175295054666,0.20273694880892043,3.571428571428571,11601.416498999999,20.40412568,10.081112399,17.8564164,37.4,6.8,30.2,67.38400433300001,14.352134182,35.294117647,933.6,23.713595026999997,17.335058215,25.831210000000002,54.95109,87.92175,6794.0,46.0,40.0,81.297709924,63.093173576999995,11911.0,5.0961296281,33.2,87702.0,16767.0,45.245504841000006,6.2732942175,84.636915059,11.5,f,16.156547918,14.715238584000002,2.1073758153999997,0.2508780733,78.53031465800001,29.9,73.19073758,564.74853243,11.893729631,12.883370717,15.1,17.1,8.2241822486,37.152923711,21.098626717000002,7.2651704073,54.95109,46525.0,53942.0,45.190961013,117.50284533,63.218845887,12.489669420999999,20.88141554,15.998095029000002,43.993845478000004,0.5055500604,1.1649631828,0.0696047185,7.8323625307,45.144155035,1.8792576932,51.796900758,38.223506048000004
Georgia,Pickens,37.5,48.699,49,29,2,0.1093344266776001,6.25,0.0022313148301551042,0.0990843241765751,6.896551724137931,8239.7000568,13.352190197,8.759842519700001,14.577547745,29.3,9.0,31.4,52.648567836999995,16.553780492999998,12.0,227.9,33.653037186999995,17.515242055999998,41.15487,31.269540000000003,68.793,4291.0,39.0,48.0,95.66787003600001,54.456743373,15158.0,3.5096978493,19.8,114855.0,27422.0,23.647898493000003,8.5475497024,80.798417644,10.2,f,13.098901099,10.233995585,1.9780219780000001,0.9670329670000001,78.60057876399999,45.8,77.375337648,396.5107271,9.5985876992,11.250987567000001,14.0,8.4,1.686091679,29.578865181999998,20.53986121,9.2903415783,90.68168,65062.0,64210.0,10.568480076,39.31743274,75.89730597100001,10.636269071000001,20.325203252,21.901188243000004,1.0318949343000001,0.5284552846,0.6691682300999999,0.0437773609,3.0519074422,93.561601001,0.2722940776,50.919324578,73.103190513
Georgia,Pierce,37.5,21.221,46,58,3,0.3130970070048822,5.084745762711865,0.006806456674019178,0.30779027807259607,5.172413793103448,8978.7390902,18.16523767,8.2658959538,18.248512222000002,36.2,7.8,39.3,65.817251306,15.862612542,25.0,398.8,46.010064702,15.991444389000002,25.89734,10.31513,25.78782,6833.0,35.0,40.0,90.842490842,47.534013605,8686.0,3.8452682477999995,27.4,81855.0,17387.0,39.637952559,9.3230434557,77.114661164,10.1,f,12.239020878,10.71791153,1.5838732900999999,0.6479481641,86.390610576,30.2,75.62760952800001,484.16948528,11.820752239,13.154930533,20.7,12.9,5.2339483684,35.257575428,19.782589165,7.4790586358,5.15756,44389.0,48734.0,19.56227006,55.572979491999995,76.187782805,9.6016343207,24.792408066,17.030274898,8.4738769405,0.8664706793000001,0.6601681366,0.0876785806,5.0595698592,83.918716798,0.8408977001000001,50.559595646999995,79.352809468
Georgia,Polk,37.5,51.165,63,30,0,0.15781295522967856,0.0,0.0025049675433282312,0.07283674856754395,0.0,10411.142715,19.573404058,9.0953307393,17.857887857,37.8,7.8,29.2,79.758890898,15.79385419,10.810810811,425.3,46.876752271,19.108408159,28.513720000000003,25.90064,72.9927,6714.0,41.0,45.0,80.487804878,43.081582434,18522.0,4.1896123529,31.2,85836.0,18547.0,42.605335093,11.643103242999999,90.43581449700001,10.9,f,17.417619368,12.797821647000001,3.261600538,1.8157363819999999,84.985274128,35.9,73.85063385699999,545.94020762,11.958518731,13.147903379,16.0,12.8,5.1551912155,36.301377798000004,24.071566334,7.929315813300001,37.67365,43679.0,45925.0,15.094394382,94.237071859,65.018986077,13.946981884000001,25.377913821999996,15.481516364,12.295738168,0.802919708,0.7393454203000001,0.1954320697,13.656698846,71.60348481300001,3.3816176092,50.57216859,51.421338156000004
Georgia,Pulaski,37.5,18.312,45,34,1,0.2815699658703072,3.0303030303030303,0.0062571103526734935,0.2901023890784983,2.941176470588235,9670.781090299999,20.88762413,8.7976539589,18.316139428,41.9,7.0,37.5,71.773522065,13.288528391,20.0,544.6,36.644165863000005,15.705086082000001,71.42219,9.034239999999999,18.068479999999997,6395.0,42.0,42.0,90.476190476,44.736842105,4134.0,4.2573778423,36.6,82872.0,15839.0,54.916711445,8.9277743059,65.602836879,11.0,f,18.929503915999998,15.040431267,2.5848563969,1.9321148825,88.582354548,35.4,78.71801165,448.45804112,12.661442593,14.004251049,21.6,17.5,4.5153221737,37.64453334,18.887105404,7.017543859600001,81.30816,40582.0,47482.0,16.876189266,49.791169124,62.902803248999994,17.253714915,18.294335532,22.612702141,31.24040112,0.4426777487,1.1112114916,0.0903423977,3.4781823110000003,62.49887072,0.0184094256,56.870539343999994,66.70274771
Georgia,Richmond,37.5,241.46200000000002,52,406,15,0.21916509943875964,3.6036036036036037,0.004214713450745378,0.2004077260633703,3.6945812807881775,11360.725067,20.985110484,11.377105790999998,19.904427644000002,35.6,5.1,30.6,73.08488199899999,14.365773174000001,17.46031746,1138.3,40.273209064,14.237672304,98.11695,189.52737,304.13686,4454.0,36.0,37.0,78.694638695,58.4275079,86626.0,5.148569713500001,34.1,84198.0,15757.0,53.194974246,10.307234886,86.69241649700001,11.3,f,20.677521733,19.06120702,2.0836208086,0.8279287981,80.635082196,23.4,74.062725012,544.81291389,12.72416327,13.807013451,12.0,21.4,17.941397365,42.161656918,17.627158882,5.5171970152,219.79221,40168.0,50714.0,43.769936856,395.84031361,53.269590522,19.382673153,22.853925003,14.061740278,56.004842375,0.4375998492,1.8129136609,0.2331881282,5.0185062068,34.34960358,0.7335666683,51.564345038999996,9.216201526799999
Georgia,Rockdale,37.5,253.15599999999998,50,194,6,0.26567233745047775,3.070175438596491,0.005313446749009555,0.22605453274295037,3.0927835051546393,7963.3371714,20.673301913,10.878962536,18.328330785,42.2,6.4,34.8,78.925071877,13.763996435,23.529411765,713.1,20.287700582,15.545867487999999,73.07999000000001,73.95633000000001,141.28971,5640.0,41.0,43.0,82.698170732,57.598613323,44875.0,4.3944289694,22.9,108466.0,25800.0,48.654808724,7.4187261936,61.539012377,11.6,f,18.303273213,15.941046925,2.4048096192,1.1356045423999999,80.539015171,44.5,77.52524885,371.44300074,11.675609901,12.754192445,14.6,16.2,14.70887582,38.272738265,18.913186572,7.6499677489,81.68311,59673.0,59807.0,24.43992227,178.35850580000002,68.10065201,14.775999464000002,24.692584498000002,14.414861911,55.408746716,0.5585358854,1.8621542265,0.1534317946,10.403558735,30.177495198000003,2.1512308096,52.981433648999996,14.932816992000001
Georgia,Seminole,37.5,14.524000000000001,45,33,2,0.3800156477031407,5.88235294117647,0.008444792171180906,0.36883871688834247,6.0606060606060606,11384.451132,21.028525228,12.805755395999999,17.925390354,30.7,7.0,32.1,45.091075725,12.972464797999999,8.3333333333,542.7,52.976515565,16.270537565999998,120.59817,48.10583,24.05292,7234.0,41.0,37.0,88.34951456299999,51.515151515,3062.0,5.2906596995,40.1,76198.0,14720.0,50.359314538,12.059816690999998,103.75400868,10.4,f,13.897280967,12.121212121,2.8700906344,0.3021148036,84.285714286,29.0,73.507731113,565.17192914,12.46942619,13.646488943,9.6,18.4,2.4818139497,36.378543465999996,19.882787063,6.486181613099999,24.05292,36869.0,42656.0,47.248378526,53.047482051,68.45112782,14.431295201,20.781719784,23.066746843,32.339146121,0.3126879134,0.7696933253,0.024052916400000002,3.5117257968,61.779915815,0.5521395407,52.122669873999996,68.553098866
Georgia,Spalding,37.5,124.493,49,219,10,0.35543725045016833,4.845814977973569,0.0072538214377585375,0.3429108275268144,4.5662100456621,11618.242482,21.02132195,13.436554547,18.691568610999997,39.3,6.8,32.8,72.08808702600001,13.962437045,19.607843137,619.5,46.269781462,15.686050930999999,45.88559,37.82148,125.56732,5920.0,41.0,42.0,85.386819484,45.036855036999995,28551.0,4.7003607579,29.1,84570.0,18717.0,50.816603189,9.7889262771,83.249826563,11.3,f,21.165175649000002,19.133735209,2.4438140956,1.1346279729000002,87.464224385,44.8,73.853123486,554.74197819,12.568012129000001,13.518032415,15.5,17.5,7.4131938068,39.195875068,19.506744353,6.4493714863,119.51588999999998,43510.0,54066.0,38.175891988000004,142.57107063,60.169035091000005,17.092762135,23.537065053000003,17.856278365999998,34.110438729,0.49167927380000004,1.1089258699,0.1013615734,4.7110438729,58.116490166000006,0.3950487227,51.968229955,41.619715013000004
Georgia,Stephens,37.5,55.8,45,91,1,0.35147348499478587,1.098901098901099,0.0078105218887730195,0.35147348499478587,1.098901098901099,11066.090464,18.412012735,9.1531223268,17.247902371,37.2,7.6,27.0,79.973256925,15.604205117000001,18.181818182,405.6,39.14709312,15.776458952,65.66242,38.40983,69.1377,5867.0,39.0,49.0,89.70588235299999,55.379221259,10964.0,4.5238963882,25.6,87603.0,18193.0,24.942992457,15.449980688,103.30738997,9.8,f,15.233949946,12.775579423,2.7203482045999996,0.8161044614,79.854345045,25.9,73.285085063,552.59135805,11.52385513,13.214775287,11.4,13.4,7.0078739380999995,34.326225646,19.239512295999997,7.2036018009000005,103.70655,45850.0,45905.0,40.658309538000005,62.181462768,69.782425011,12.315325247999999,22.227770309,19.40464759,10.681774534,0.5070097945,0.9141540234000001,0.0845016324,3.5951603611,82.231611292,0.818452381,51.956980987,58.56351480399999
Georgia,Sumter,37.5,25.123,49,388,28,1.239145591684097,8.184143222506394,0.02528868554457341,1.2296380807504594,7.216494845360824,11944.754185,24.754691024,12.946428570999998,20.79132037,36.7,5.3,27.9,57.616015113,13.051987869000001,22.222222222,867.8,39.218009479,17.244663809000002,67.00841,53.812259999999995,198.43272,5101.0,41.0,41.0,88.59060402700001,56.325648415,12782.0,5.9223908621,39.5,78328.0,14892.0,59.159977063999996,11.391429624,76.98381366,11.4,t,21.068376068,18.672527473,2.735042735,0.8974358974,81.954301541,20.0,72.791073457,579.65372629,14.475085860999998,15.186395102,15.0,23.5,11.261718422000001,39.827621437,21.335251109,6.9381155373,147.98372,37562.0,49845.0,28.879385058,79.70300676800001,55.800306175,16.111814728,22.628056368000003,16.745703427000002,52.403053846000006,0.5482124239,1.4462045539,0.2152490499,5.7310059529999995,39.215686275,1.3663025535,53.025258131,41.783722843
Georgia,Tattnall,37.5,20.242,47,9,0,0.03545540497951465,0.0,0.0007543703187130777,0.03545540497951465,0.0,9276.437038200002,21.97331949,10.45211473,20.43579877,43.3,7.6,49.9,39.921630094,15.376403533,36.0,394.7,45.29463500399999,18.954894211,27.63085,11.81521,15.75361,6332.0,32.0,37.0,84.279475983,33.066768215,9692.0,4.1993396616,32.7,90297.0,17454.0,45.583173996000006,10.262887819,87.11491248899999,10.6,f,15.063291139,11.549839228,3.2151898734,0.7468354429999999,73.499864241,35.5,75.15470349,484.23325039,13.04633755,13.399591974000002,22.8,15.7,1.4895774049000001,39.039114835,23.39848883,8.4812995844,35.44563,41440.0,41954.0,26.042224967,37.406675045,65.897778317,11.69023569,20.267023749,14.292465834000001,28.781851836999998,0.6774053798999999,0.626206136,0.17722815170000003,11.598597928,57.658225355,1.9727238604,42.341774645,68.23667711600001
Georgia,Tift,37.5,59.86,49,127,5,0.3531073446327684,4.137931034482759,0.007206272339444253,0.3092733294369764,3.937007874015748,8926.2145423,21.969560188000003,12.378167641,18.826405130999998,36.0,7.0,39.5,78.680392841,14.561740034000001,11.904761905,751.3,41.183702143000005,17.767639903,86.21114,41.90185,78.87406999999999,5823.0,48.0,50.0,85.26119403,51.810691703,19337.0,4.0130320112,30.4,86707.0,16756.0,40.30479246,11.576924972,71.265328189,10.9,f,14.948096885999998,13.676470587999999,1.4186851211000002,1.0034602076,84.58154685699999,17.2,75.151083555,481.86328342,13.155258545999999,13.774278719000002,12.1,17.4,4.7569312744,36.928882543,22.255295285,7.310833415299999,320.42592,45680.0,53429.0,45.167292825,147.85241252,58.991897994,14.84160989,24.697443987,14.880086761,29.792216115,0.4683148061,1.6366370066999998,0.0616203692,11.993788667,55.401641567,0.8886648804999999,51.635404599,40.782192531999996
Georgia,Troup,37.5,63.869,53,145,4,0.2585149266810773,2.824858757062147,0.004877640126058062,0.2117777647952328,2.7586206896551726,9917.6465547,18.600573327,10.906843813,18.043170824,40.4,6.8,34.9,73.037109958,14.619291226,28.358208955,805.3,43.070823571999995,14.720016715,53.01923000000001,58.54299,125.65325,5454.0,33.0,40.0,84.337349398,52.318103013999995,36651.0,3.6997626258,27.7,89905.0,16266.0,44.474267708999996,12.609979079,72.480998805,11.2,f,18.826157595,16.559139785,1.9496344435,1.2185215272,84.615121216,26.4,75.20371002,501.98441773,11.648771254000001,12.96873336,11.0,17.3,7.2572217723,38.114557280999996,18.034599695,6.9686807253,91.38418,45234.0,55050.0,33.836254073,89.63499237200001,57.287767178,17.893977335,24.212525345,14.841362767,36.319501955999996,0.3983779307,2.1760859011,0.1756289802,3.7410400663,55.964245938000005,1.0442543012,51.759145558,44.299266153999994
Georgia,Turner,37.5,11.35,49,68,9,0.8799048751486327,16.216216216216218,0.017957242349972095,0.8085612366230679,13.23529411764706,10279.45103,21.573612255,13.939393939,18.56569517,38.7,6.8,40.0,20.011198208,13.62534272,21.428571429,967.2,49.785867238,18.44981782,12.56124,25.27806,12.63903,5042.0,46.0,48.0,93.75,39.381153305,3185.0,5.0863422292000005,42.2,81087.0,10445.0,60.167714885,17.585730436,91.87981127399999,10.7,f,21.661237785,15.332197615,4.5602605863,4.885993485299999,85.626216742,33.1,73.708439282,578.10914831,12.796994899000001,13.631614518,18.2,19.2,3.9650769313,39.432960537,23.293556086,7.6962544895,75.83418,33261.0,52778.0,38.546969038,93.19304557299999,67.51571286800001,23.973087819,24.165824065,19.868554095,39.92669363,0.5182002022,0.9352881699,0.1769464105,4.7143579373,53.00808897899999,0.8488278092,51.415571283999995,49.731243001
Georgia,Washington,37.5,11.856,46,46,1,0.25384357488385456,1.8867924528301887,0.0055183385844316205,0.22031706499353415,2.1739130434782608,9219.085353899998,23.18413658,8.9775561097,20.02729765,36.4,5.7,29.0,28.087978476999997,13.634609389000001,27.272727273,930.4,48.204623708999996,15.226689477999999,63.998419999999996,24.52664,24.52664,3650.0,41.0,39.0,95.19230769200001,46.193092621999995,7157.0,5.0020958502,39.6,83260.0,14462.0,56.024096386000004,10.830502634,76.018205386,10.8,f,17.818428184000002,14.599860820999998,2.9674796748000003,1.7615176152,79.556281475,26.2,75.95327727899999,476.93304674,13.243584809000001,13.686029814000001,19.1,20.8,12.979119420999998,40.015285161,18.854568855,6.277533039600001,53.9586,39444.0,50000.0,13.856476895999998,4.4287692177,66.680255469,17.270318020999998,21.573628961,17.364858236,53.271853233,0.1814971059,0.608260571,0.014715981599999999,2.5556754636,42.450701462,0.6786509869,48.9895026,65.601548119
Georgia,Whitfield,37.5,137.628,52,106,4,0.13545022687913003,4.285714285714286,0.002604812055367885,0.10255517177991275,3.7735849056603774,6965.8786230000005,22.81717774,7.7382792375,17.74828459,34.5,8.1,31.5,67.031842416,14.763429158,15.942028985999999,457.7,39.249282754,23.04366477,53.507619999999996,39.39959,107.62813999999999,5001.0,43.0,49.0,80.0,43.997211418999996,45256.0,4.7485416298,19.5,87586.0,21368.0,27.885891199,8.59943817,55.079289228,10.9,f,17.27703576,11.817784892999999,5.8020967974,0.7468045382999999,85.501755287,21.3,78.228829229,379.12269394,12.640529960999999,13.03104249,12.4,9.0,10.718331662999999,38.020547257,28.815202637,10.31926215,142.22291,47074.0,49315.0,31.486835936,225.68103414,63.094082068999995,10.436677467,25.821145086999998,14.049316753,3.545002018,1.4395264362,1.5865541696,0.2191001518,35.927620073,57.724241318000004,10.068285829,50.175856701,29.077281455
Georgia,Worth,37.5,14.73,49,163,11,0.8279287981233613,7.222222222222221,0.01689650608415023,0.749735522745044,6.748466257668712,10313.359091,19.906455522999998,13.194909577999999,18.266399671,51.0,7.3,32.8,51.667512339,14.49837357,15.789473684,545.5,36.567003657,17.10860879,29.22125,9.8527,9.8527,5333.0,42.0,40.0,76.890756303,46.139554088000004,9182.0,4.399912873,33.6,85890.0,20732.0,52.415660142,7.7923342911,77.505110493,11.0,f,12.825396825,11.218568665,1.0793650794,1.3333333333,87.789497822,47.3,75.36965378100001,486.60654082,12.104117019,13.293274722,31.0,16.2,4.13921444,36.41939798,20.911282947,7.240580930299999,44.33716,48708.0,55221.0,18.805530342,100.40570081,66.421995521,11.527526493,22.365633775,19.074831272,27.883146953,0.3596236268,0.669983743,0.0689689147,2.2611951328,67.752106015,0.4904744695,51.958224543,69.163706813
Idaho,Ada,20.0,143.618,56,650,15,0.1863061180278567,2.5991792065663475,0.0033268949647831557,0.16566207485377135,2.307692307692308,5088.3779692,11.474881999,6.575717792100001,11.990700664,25.6,8.1,14.9,89.468734469,17.87623376,29.268292683000002,448.7,13.083547364000001,8.7432917648,93.68522,80.00579,289.59542000000005,2677.0,46.0,48.0,84.494806421,73.77104829,244525.0,2.4598711788,10.2,119044.0,26584.0,23.753214315,7.9238435457000005,62.968058836000004,10.6,t,14.021197007,12.195977176,1.4557356608,1.2967581047,80.879641462,20.3,80.781476806,256.64266175,9.5805870677,11.120490665999998,7.9,12.0,4.3133599906999995,26.296860375,11.067353765,3.1741713917000003,155.33039,66827.0,64526.0,20.789165451,277.25357103,68.370461239,12.261560249,23.775549720999997,14.424873289,1.24030249,0.8004834392,2.8082882592000002,0.2306549836,8.314644038099999,84.466535877,1.2689732115999999,49.939782878,5.4722006295000005
Idaho,Bannock,20.0,28.734,45,12,0,0.014485930539963061,0.0,0.0003219095675547347,0.014485930539963061,0.0,8050.1298661,14.893500207,7.8007627412,14.424020575,32.0,7.4,20.8,74.696700829,15.820824662,28.0,396.4,22.912082656,10.723097628,75.05659,96.39882,397.07131,2883.0,35.0,43.0,89.58139534899999,66.329621571,41686.0,2.7323321979000004,15.5,97130.0,21589.0,23.331248325,6.4501753275,93.42376879999999,6.7,f,15.595727197999999,12.583001328,2.4157764996,1.5447822513999998,76.841029042,12.2,76.856042438,394.80224147,11.797858204,12.926351215,9.4,13.7,8.4698647771,31.76398284,14.079879180999999,3.569450952,144.59822,51300.0,51821.0,31.165836495,251.48825169,68.233844558,12.018080298,26.221625468000003,14.230301360999999,0.9616929468000001,3.7159448232,1.7007505336000002,0.2983772866,8.775735041,83.531868989,0.6257536333,50.276572793,15.729306245
Idaho,Bingham,20.0,8.405,49,4,0,0.00877058346306488,0.0,0.00017899149924622204,0.00877058346306488,0.0,8487.0603401,15.989554900999998,7.6264103636,14.23834346,31.2,8.0,25.9,45.348301796,13.877932892,32.692307692,211.2,28.529814941999998,14.816908647,32.66053,45.41915,134.09464,3267.0,33.0,29.0,89.568845619,64.80525574800001,23357.0,2.7101083187,15.9,94964.0,23011.0,24.629707998,1.741894746,85.667968527,7.4,t,12.474507138,8.0628629997,4.0108769545,1.0537049626000001,76.25847172600001,25.3,76.81603162100001,399.19492364,11.515439250999998,12.519241295,12.1,10.5,7.922962732999999,30.879919357,19.955138989,5.883157750700001,82.18704,50941.0,56127.0,39.672292849,66.538675491,75.64310858399999,7.9883300917,30.783372264,14.263777142999999,0.33956224590000006,7.3860195519000005,1.0987109612000001,0.1686997145,18.111428324000002,73.585517778,2.5573864178,50.177350982,56.030872454
